id,sid,tid,tid_end,entity_type,entity,text
1,1,5,7,ORG,the Lebanese Bride,"Sana'a Mehaidli known as the Lebanese Bride of the South, blew herself and a Peugeot filled with explosives up next to an Israeli convoy in Jezzine, Lebanon, during the Israeli occupation of South Lebanon.
She was 18 years old."
1,1,10,10,LOC,South,"Sana'a Mehaidli known as the Lebanese Bride of the South, blew herself and a Peugeot filled with explosives up next to an Israeli convoy in Jezzine, Lebanon, during the Israeli occupation of South Lebanon.
She was 18 years old."
1,1,16,16,ORG,Peugeot,"Sana'a Mehaidli known as the Lebanese Bride of the South, blew herself and a Peugeot filled with explosives up next to an Israeli convoy in Jezzine, Lebanon, during the Israeli occupation of South Lebanon.
She was 18 years old."
1,1,24,24,NORP,Israeli,"Sana'a Mehaidli known as the Lebanese Bride of the South, blew herself and a Peugeot filled with explosives up next to an Israeli convoy in Jezzine, Lebanon, during the Israeli occupation of South Lebanon.
She was 18 years old."
1,1,27,27,GPE,Jezzine,"Sana'a Mehaidli known as the Lebanese Bride of the South, blew herself and a Peugeot filled with explosives up next to an Israeli convoy in Jezzine, Lebanon, during the Israeli occupation of South Lebanon.
She was 18 years old."
1,1,29,29,GPE,Lebanon,"Sana'a Mehaidli known as the Lebanese Bride of the South, blew herself and a Peugeot filled with explosives up next to an Israeli convoy in Jezzine, Lebanon, during the Israeli occupation of South Lebanon.
She was 18 years old."
1,1,33,33,NORP,Israeli,"Sana'a Mehaidli known as the Lebanese Bride of the South, blew herself and a Peugeot filled with explosives up next to an Israeli convoy in Jezzine, Lebanon, during the Israeli occupation of South Lebanon.
She was 18 years old."
1,1,36,37,GPE,South Lebanon,"Sana'a Mehaidli known as the Lebanese Bride of the South, blew herself and a Peugeot filled with explosives up next to an Israeli convoy in Jezzine, Lebanon, during the Israeli occupation of South Lebanon.
She was 18 years old."
1,2,3,5,DATE,18 years old,"Sana'a Mehaidli known as the Lebanese Bride of the South, blew herself and a Peugeot filled with explosives up next to an Israeli convoy in Jezzine, Lebanon, during the Israeli occupation of South Lebanon.
She was 18 years old."
1,1,4,4,GPE,@rosenamajunas,"Okay @HollyHolm, @rosenamajunas, @joannamma, @SarahKSilverman, @bingobingaman, @msjwilly, @CATPOWER, @ToveLo, @chrissyteigen, @SenWarren, @SenKamalaHarris @soledadobrien @MichelleObama @fortunefunny @TheSpaceGal"
1,1,8,8,ORG,@SarahKSilverman,"Okay @HollyHolm, @rosenamajunas, @joannamma, @SarahKSilverman, @bingobingaman, @msjwilly, @CATPOWER, @ToveLo, @chrissyteigen, @SenWarren, @SenKamalaHarris @soledadobrien @MichelleObama @fortunefunny @TheSpaceGal"
1,1,10,10,GPE,@bingobingaman,"Okay @HollyHolm, @rosenamajunas, @joannamma, @SarahKSilverman, @bingobingaman, @msjwilly, @CATPOWER, @ToveLo, @chrissyteigen, @SenWarren, @SenKamalaHarris @soledadobrien @MichelleObama @fortunefunny @TheSpaceGal"
1,1,14,14,ORG,@CATPOWER,"Okay @HollyHolm, @rosenamajunas, @joannamma, @SarahKSilverman, @bingobingaman, @msjwilly, @CATPOWER, @ToveLo, @chrissyteigen, @SenWarren, @SenKamalaHarris @soledadobrien @MichelleObama @fortunefunny @TheSpaceGal"
1,1,18,18,ORG,@chrissyteigen,"Okay @HollyHolm, @rosenamajunas, @joannamma, @SarahKSilverman, @bingobingaman, @msjwilly, @CATPOWER, @ToveLo, @chrissyteigen, @SenWarren, @SenKamalaHarris @soledadobrien @MichelleObama @fortunefunny @TheSpaceGal"
1,1,20,20,GPE,@SenWarren,"Okay @HollyHolm, @rosenamajunas, @joannamma, @SarahKSilverman, @bingobingaman, @msjwilly, @CATPOWER, @ToveLo, @chrissyteigen, @SenWarren, @SenKamalaHarris @soledadobrien @MichelleObama @fortunefunny @TheSpaceGal"
1,1,22,22,NORP,@SenKamalaHarris,"Okay @HollyHolm, @rosenamajunas, @joannamma, @SarahKSilverman, @bingobingaman, @msjwilly, @CATPOWER, @ToveLo, @chrissyteigen, @SenWarren, @SenKamalaHarris @soledadobrien @MichelleObama @fortunefunny @TheSpaceGal"
1,1,1,3,PERSON,Mary Flora Bell,"Mary Flora Bell is an English woman who, in 1968, aged 10–11, strangled to death two younger boys in Scotswood, an inner-city suburb of Newcastle upon Tyne. She was convicted in December 1968 of the manslaughter of Martin Brown and Brian Howe. Everyone knew she was trouble."
1,1,6,6,NORP,English,"Mary Flora Bell is an English woman who, in 1968, aged 10–11, strangled to death two younger boys in Scotswood, an inner-city suburb of Newcastle upon Tyne. She was convicted in December 1968 of the manslaughter of Martin Brown and Brian Howe. Everyone knew she was trouble."
1,1,11,11,DATE,1968,"Mary Flora Bell is an English woman who, in 1968, aged 10–11, strangled to death two younger boys in Scotswood, an inner-city suburb of Newcastle upon Tyne. She was convicted in December 1968 of the manslaughter of Martin Brown and Brian Howe. Everyone knew she was trouble."
1,1,14,14,DATE,10�11,"Mary Flora Bell is an English woman who, in 1968, aged 10–11, strangled to death two younger boys in Scotswood, an inner-city suburb of Newcastle upon Tyne. She was convicted in December 1968 of the manslaughter of Martin Brown and Brian Howe. Everyone knew she was trouble."
1,1,19,19,CARDINAL,two,"Mary Flora Bell is an English woman who, in 1968, aged 10–11, strangled to death two younger boys in Scotswood, an inner-city suburb of Newcastle upon Tyne. She was convicted in December 1968 of the manslaughter of Martin Brown and Brian Howe. Everyone knew she was trouble."
1,1,23,23,ORG,Scotswood,"Mary Flora Bell is an English woman who, in 1968, aged 10–11, strangled to death two younger boys in Scotswood, an inner-city suburb of Newcastle upon Tyne. She was convicted in December 1968 of the manslaughter of Martin Brown and Brian Howe. Everyone knew she was trouble."
1,1,31,31,GPE,Newcastle,"Mary Flora Bell is an English woman who, in 1968, aged 10–11, strangled to death two younger boys in Scotswood, an inner-city suburb of Newcastle upon Tyne. She was convicted in December 1968 of the manslaughter of Martin Brown and Brian Howe. Everyone knew she was trouble."
1,1,33,33,PERSON,Tyne,"Mary Flora Bell is an English woman who, in 1968, aged 10–11, strangled to death two younger boys in Scotswood, an inner-city suburb of Newcastle upon Tyne. She was convicted in December 1968 of the manslaughter of Martin Brown and Brian Howe. Everyone knew she was trouble."
1,2,5,6,DATE,December 1968,"Mary Flora Bell is an English woman who, in 1968, aged 10–11, strangled to death two younger boys in Scotswood, an inner-city suburb of Newcastle upon Tyne. She was convicted in December 1968 of the manslaughter of Martin Brown and Brian Howe. Everyone knew she was trouble."
1,2,11,12,PERSON,Martin Brown,"Mary Flora Bell is an English woman who, in 1968, aged 10–11, strangled to death two younger boys in Scotswood, an inner-city suburb of Newcastle upon Tyne. She was convicted in December 1968 of the manslaughter of Martin Brown and Brian Howe. Everyone knew she was trouble."
1,2,14,15,PERSON,Brian Howe,"Mary Flora Bell is an English woman who, in 1968, aged 10–11, strangled to death two younger boys in Scotswood, an inner-city suburb of Newcastle upon Tyne. She was convicted in December 1968 of the manslaughter of Martin Brown and Brian Howe. Everyone knew she was trouble."
1,1,15,15,PERSON,Taylor,"Fia, eu chorando por causa da minha dog sou uma bitch badder than Taylor"
1,1,1,3,PERSON,LOUIS WILLIAM TOMLINSON,LOUIS WILLIAM TOMLINSON
1,1,1,2,PERSON,Mia Zapata,"Mia Zapata, PJ Harvey, Bjork, Patti Smith, Janis Joplin, Billie Holiday, Bessie Smith"
1,1,4,5,PERSON,PJ Harvey,"Mia Zapata, PJ Harvey, Bjork, Patti Smith, Janis Joplin, Billie Holiday, Bessie Smith"
1,1,7,7,PERSON,Bjork,"Mia Zapata, PJ Harvey, Bjork, Patti Smith, Janis Joplin, Billie Holiday, Bessie Smith"
1,1,9,10,PERSON,Patti Smith,"Mia Zapata, PJ Harvey, Bjork, Patti Smith, Janis Joplin, Billie Holiday, Bessie Smith"
1,1,12,13,PERSON,Janis Joplin,"Mia Zapata, PJ Harvey, Bjork, Patti Smith, Janis Joplin, Billie Holiday, Bessie Smith"
1,1,15,16,PERSON,Billie Holiday,"Mia Zapata, PJ Harvey, Bjork, Patti Smith, Janis Joplin, Billie Holiday, Bessie Smith"
1,1,18,19,PERSON,Bessie Smith,"Mia Zapata, PJ Harvey, Bjork, Patti Smith, Janis Joplin, Billie Holiday, Bessie Smith"
1,1,1,2,PERSON,Mia Zapata,"Mia Zapata, PJ Harvey, Bjork, Patti Smith, Janis Joplin, Billie Holiday, Bessie Smith"
1,1,4,5,PERSON,PJ Harvey,"Mia Zapata, PJ Harvey, Bjork, Patti Smith, Janis Joplin, Billie Holiday, Bessie Smith"
1,1,7,7,PERSON,Bjork,"Mia Zapata, PJ Harvey, Bjork, Patti Smith, Janis Joplin, Billie Holiday, Bessie Smith"
1,1,9,10,PERSON,Patti Smith,"Mia Zapata, PJ Harvey, Bjork, Patti Smith, Janis Joplin, Billie Holiday, Bessie Smith"
1,1,12,13,PERSON,Janis Joplin,"Mia Zapata, PJ Harvey, Bjork, Patti Smith, Janis Joplin, Billie Holiday, Bessie Smith"
1,1,15,16,PERSON,Billie Holiday,"Mia Zapata, PJ Harvey, Bjork, Patti Smith, Janis Joplin, Billie Holiday, Bessie Smith"
1,1,18,19,PERSON,Bessie Smith,"Mia Zapata, PJ Harvey, Bjork, Patti Smith, Janis Joplin, Billie Holiday, Bessie Smith"
1,1,1,2,PERSON,Mas Idayu,Mas Idayu
1,1,1,2,PERSON,Aileen Wuornos,Aileen Wuornos
1,1,5,5,CARDINAL,two,I try to name two a day #bassassbitches
1,2,1,1,ORG,#,I try to name two a day #bassassbitches
1,1,9,9,GPE,Twitter,Most of the women I know here on Twitter.
1,1,1,1,PERSON,Dora,Dora the Explorer
1,1,3,3,ORG,Explorer,Dora the Explorer
1,1,1,2,PERSON,Rosemary West,Rosemary West
1,1,1,2,PERSON,Diamanda Galas,"Diamanda Galas Nina Hagen, Wendy O. Williams, Aretha Franklin ...,"
1,1,3,4,PERSON,Nina Hagen,"Diamanda Galas Nina Hagen, Wendy O. Williams, Aretha Franklin ...,"
1,1,6,8,PERSON,Wendy O. Williams,"Diamanda Galas Nina Hagen, Wendy O. Williams, Aretha Franklin ...,"
1,1,10,11,PERSON,Aretha Franklin,"Diamanda Galas Nina Hagen, Wendy O. Williams, Aretha Franklin ...,"
1,1,1,2,PERSON,Mary Frith,"Mary Frith aka Moll Cutpurse. Jacobean thief, pimp, pipe-smoker &amp; ""roaring girl"". Was bet £20 she wouldn't ride a horse through London wearing men's clothes; did it waving a banner &amp; playing a horn. Played herself on stage, which was illegal as fuck. Bred mastiffs."
1,1,4,5,PERSON,Moll Cutpurse,"Mary Frith aka Moll Cutpurse. Jacobean thief, pimp, pipe-smoker &amp; ""roaring girl"". Was bet £20 she wouldn't ride a horse through London wearing men's clothes; did it waving a banner &amp; playing a horn. Played herself on stage, which was illegal as fuck. Bred mastiffs."
1,2,1,1,NORP,Jacobean,"Mary Frith aka Moll Cutpurse. Jacobean thief, pimp, pipe-smoker &amp; ""roaring girl"". Was bet £20 she wouldn't ride a horse through London wearing men's clothes; did it waving a banner &amp; playing a horn. Played herself on stage, which was illegal as fuck. Bred mastiffs."
1,3,4,4,MONEY,20,"Mary Frith aka Moll Cutpurse. Jacobean thief, pimp, pipe-smoker &amp; ""roaring girl"". Was bet £20 she wouldn't ride a horse through London wearing men's clothes; did it waving a banner &amp; playing a horn. Played herself on stage, which was illegal as fuck. Bred mastiffs."
1,4,8,8,GPE,London,"Mary Frith aka Moll Cutpurse. Jacobean thief, pimp, pipe-smoker &amp; ""roaring girl"". Was bet £20 she wouldn't ride a horse through London wearing men's clothes; did it waving a banner &amp; playing a horn. Played herself on stage, which was illegal as fuck. Bred mastiffs."
1,1,1,1,ORG,Marsinah,Marsinah si peternak dan empat badak
1,1,1,1,ORG,Boudica,"Boudica, Queen of the Iceni. c. AD 60, her husband died, and Rome denied her daughters’ their kingdom. They invaded, tortured and raped her and her daughters. She raised a 100,000 strong army to push back the Romans. They toppled the capital, destroyed cities and slaughtered 80k"
1,1,6,6,NORP,Iceni,"Boudica, Queen of the Iceni. c. AD 60, her husband died, and Rome denied her daughters’ their kingdom. They invaded, tortured and raped her and her daughters. She raised a 100,000 strong army to push back the Romans. They toppled the capital, destroyed cities and slaughtered 80k"
1,2,2,3,DATE,AD 60,"Boudica, Queen of the Iceni. c. AD 60, her husband died, and Rome denied her daughters’ their kingdom. They invaded, tortured and raped her and her daughters. She raised a 100,000 strong army to push back the Romans. They toppled the capital, destroyed cities and slaughtered 80k"
1,2,10,10,GPE,Rome,"Boudica, Queen of the Iceni. c. AD 60, her husband died, and Rome denied her daughters’ their kingdom. They invaded, tortured and raped her and her daughters. She raised a 100,000 strong army to push back the Romans. They toppled the capital, destroyed cities and slaughtered 80k"
1,4,4,4,CARDINAL,"100,000","Boudica, Queen of the Iceni. c. AD 60, her husband died, and Rome denied her daughters’ their kingdom. They invaded, tortured and raped her and her daughters. She raised a 100,000 strong army to push back the Romans. They toppled the capital, destroyed cities and slaughtered 80k"
1,4,11,11,NORP,Romans,"Boudica, Queen of the Iceni. c. AD 60, her husband died, and Rome denied her daughters’ their kingdom. They invaded, tortured and raped her and her daughters. She raised a 100,000 strong army to push back the Romans. They toppled the capital, destroyed cities and slaughtered 80k"
1,5,10,10,DATE,80k,"Boudica, Queen of the Iceni. c. AD 60, her husband died, and Rome denied her daughters’ their kingdom. They invaded, tortured and raped her and her daughters. She raised a 100,000 strong army to push back the Romans. They toppled the capital, destroyed cities and slaughtered 80k"
1,1,1,2,PERSON,Peg Fyfe,"Peg Fyfe, notorious 17th-century East Yorkshire outlaw and witch, who robbed a farmer of his horses and then skinned a young boy alive, before very nearly cheating the hangman’s noose."
1,1,5,7,DATE,17th-century,"Peg Fyfe, notorious 17th-century East Yorkshire outlaw and witch, who robbed a farmer of his horses and then skinned a young boy alive, before very nearly cheating the hangman’s noose."
1,1,8,9,GPE,East Yorkshire,"Peg Fyfe, notorious 17th-century East Yorkshire outlaw and witch, who robbed a farmer of his horses and then skinned a young boy alive, before very nearly cheating the hangman’s noose."
1,1,1,2,PERSON,Myra Hindley,Myra Hindley
1,1,3,4,PERSON,Inspector Gadget,"Penny from Inspector Gadget
(Thanks to @eclecticbrotha for the inspiration)"
1,2,4,4,PERSON,@eclecticbrotha,"Penny from Inspector Gadget
(Thanks to @eclecticbrotha for the inspiration)"
1,2,15,15,ORG,Romeo,Any and every female on the planet. She needs to stop thinking she's sassy and go back to writing about Romeo and Love Songs now.
1,2,17,18,WORK_OF_ART,Love Songs,Any and every female on the planet. She needs to stop thinking she's sassy and go back to writing about Romeo and Love Songs now.
1,1,1,2,PERSON,Kak Mah,"Kak Mah diam-diam berisi tembolok, badan dan rambut. Pakej. Badass bitch ever tau."
1,1,1,1,ORG,Disagree,"Disagree with the tweet, buy must admit I hate myself for finding that one scene a bit sexy.."
1,1,15,15,CARDINAL,one,"Disagree with the tweet, buy must admit I hate myself for finding that one scene a bit sexy.."
1,1,1,2,PERSON,Katy Perry,"Katy Perry
Lady Gaga
Nicki Mina
Beyoncé
Cher
Tina Turner
Diana Ross
Kelly Clarkson
+ countless other women who have fought to empower womankind rather than whinge and bitch about petty rivalries..."
1,1,4,6,PERSON,Gaga Nicki Mina,"Katy Perry
Lady Gaga
Nicki Mina
Beyoncé
Cher
Tina Turner
Diana Ross
Kelly Clarkson
+ countless other women who have fought to empower womankind rather than whinge and bitch about petty rivalries..."
1,1,11,14,PERSON,Diana Ross Kelly Clarkson,"Katy Perry
Lady Gaga
Nicki Mina
Beyoncé
Cher
Tina Turner
Diana Ross
Kelly Clarkson
+ countless other women who have fought to empower womankind rather than whinge and bitch about petty rivalries..."
1,1,1,2,PERSON,Mas Idayu,"Mas Idayu :,)"
1,1,1,1,NORP,Lorde,"Lorde.

Also, Madonna's still alive."
1,2,3,3,PERSON,Madonna,"Lorde.

Also, Madonna's still alive."
1,1,2,2,CARDINAL,3-legged,My 3-legged dog Corny.
1,1,1,2,PERSON,Maxine Carr,Maxine Carr
1,1,1,2,PERSON,Margaret Thatcher,"Margaret Thatcher. Among other things: destroyed the UK's industry and unions; was a close friend of several dictators, including Pinochet; and during an unnecessary war in the South Atlantic gave orders to sink a hospital ship that was sailing AWAY from the exclusion zone"
1,2,7,7,GPE,UK,"Margaret Thatcher. Among other things: destroyed the UK's industry and unions; was a close friend of several dictators, including Pinochet; and during an unnecessary war in the South Atlantic gave orders to sink a hospital ship that was sailing AWAY from the exclusion zone"
1,2,22,22,PERSON,Pinochet,"Margaret Thatcher. Among other things: destroyed the UK's industry and unions; was a close friend of several dictators, including Pinochet; and during an unnecessary war in the South Atlantic gave orders to sink a hospital ship that was sailing AWAY from the exclusion zone"
1,2,30,32,LOC,the South Atlantic,"Margaret Thatcher. Among other things: destroyed the UK's industry and unions; was a close friend of several dictators, including Pinochet; and during an unnecessary war in the South Atlantic gave orders to sink a hospital ship that was sailing AWAY from the exclusion zone"
1,1,3,3,WORK_OF_ART,Bad,"- “Bad” in general: someone who could pull a knife out of his boot and slit your throat in broad daylight.

- “Bad” according to millenials: someone who performs choreographed twerking in a wet suit while singing about a jealous ex-boyfriend."
1,3,1,2,WORK_OF_ART,Bad�,"- “Bad” in general: someone who could pull a knife out of his boot and slit your throat in broad daylight.

- “Bad” according to millenials: someone who performs choreographed twerking in a wet suit while singing about a jealous ex-boyfriend."
1,1,1,2,PERSON,Annie Oakley,"Annie Oakley, who could shoot the cigarette out of her husband's mouth at 30 paces, was a better shot at 15 than anyone else in town of any age, and campaigned for women's rights."
1,1,16,16,CARDINAL,30,"Annie Oakley, who could shoot the cigarette out of her husband's mouth at 30 paces, was a better shot at 15 than anyone else in town of any age, and campaigned for women's rights."
1,1,24,24,CARDINAL,15,"Annie Oakley, who could shoot the cigarette out of her husband's mouth at 30 paces, was a better shot at 15 than anyone else in town of any age, and campaigned for women's rights."
1,1,1,2,PERSON,Pamela Rabe,Pamela Rabe.
1,1,24,24,CARDINAL,650,"Countess Elizabeth Bathory, she's been referred as the world's most prolific female serial killer with an alleged kill count of 650.
Due to claims by a servant that she bathed in the blood of the victims, she's been nicknamed The Blood Countess and Countess Dracula."
1,2,21,23,ORG,The Blood Countess,"Countess Elizabeth Bathory, she's been referred as the world's most prolific female serial killer with an alleged kill count of 650.
Due to claims by a servant that she bathed in the blood of the victims, she's been nicknamed The Blood Countess and Countess Dracula."
1,1,1,3,PERSON,Joan Of Arc,Joan Of Arc?
1,1,2,2,NORP,Chinese,The Chinese landlady from kung fu hustle
1,1,1,2,PERSON,Constance Markievicz,Constance Markievicz.
1,1,1,2,PERSON,Marie Curie,Marie Curie
1,1,11,11,PERSON,Richard,"Eleanor of Aquetaine-stood in front of her son Richard I &amp; his assembled army &amp; bollocks him for going off on Crusade with his lover, Phillip of France instead of be getting an heir to the English throne."
1,1,28,28,GPE,Crusade,"Eleanor of Aquetaine-stood in front of her son Richard I &amp; his assembled army &amp; bollocks him for going off on Crusade with his lover, Phillip of France instead of be getting an heir to the English throne."
1,1,33,33,PERSON,Phillip,"Eleanor of Aquetaine-stood in front of her son Richard I &amp; his assembled army &amp; bollocks him for going off on Crusade with his lover, Phillip of France instead of be getting an heir to the English throne."
1,1,35,35,GPE,France,"Eleanor of Aquetaine-stood in front of her son Richard I &amp; his assembled army &amp; bollocks him for going off on Crusade with his lover, Phillip of France instead of be getting an heir to the English throne."
1,1,44,44,LANGUAGE,English,"Eleanor of Aquetaine-stood in front of her son Richard I &amp; his assembled army &amp; bollocks him for going off on Crusade with his lover, Phillip of France instead of be getting an heir to the English throne."
1,1,8,9,ORG,@mayuiwatani @tonistorm,"Plenty: @shirai_io @KairiSaneWWE @WWEAsuka @bullnakanokeiko @Madusa_rocks @mayuiwatani @tonistorm_ @alphafemale1 @missviper91 @k_o_n_a_m_i_ @hiroyomatsumoto @yasukawaactyuka @satomurameiko @junglekyona @ajakonguraken @QoSBaszler @Kay_Lee_Ray @wrestlingleva 
@Tess_Blanchard"
1,1,11,11,ORG,@alphafemale1,"Plenty: @shirai_io @KairiSaneWWE @WWEAsuka @bullnakanokeiko @Madusa_rocks @mayuiwatani @tonistorm_ @alphafemale1 @missviper91 @k_o_n_a_m_i_ @hiroyomatsumoto @yasukawaactyuka @satomurameiko @junglekyona @ajakonguraken @QoSBaszler @Kay_Lee_Ray @wrestlingleva 
@Tess_Blanchard"
1,1,15,15,GPE,@hiroyomatsumoto,"Plenty: @shirai_io @KairiSaneWWE @WWEAsuka @bullnakanokeiko @Madusa_rocks @mayuiwatani @tonistorm_ @alphafemale1 @missviper91 @k_o_n_a_m_i_ @hiroyomatsumoto @yasukawaactyuka @satomurameiko @junglekyona @ajakonguraken @QoSBaszler @Kay_Lee_Ray @wrestlingleva 
@Tess_Blanchard"
1,1,18,19,PERSON,@junglekyona @ajakonguraken,"Plenty: @shirai_io @KairiSaneWWE @WWEAsuka @bullnakanokeiko @Madusa_rocks @mayuiwatani @tonistorm_ @alphafemale1 @missviper91 @k_o_n_a_m_i_ @hiroyomatsumoto @yasukawaactyuka @satomurameiko @junglekyona @ajakonguraken @QoSBaszler @Kay_Lee_Ray @wrestlingleva 
@Tess_Blanchard"
1,1,20,20,CARDINAL,@QoSBaszler,"Plenty: @shirai_io @KairiSaneWWE @WWEAsuka @bullnakanokeiko @Madusa_rocks @mayuiwatani @tonistorm_ @alphafemale1 @missviper91 @k_o_n_a_m_i_ @hiroyomatsumoto @yasukawaactyuka @satomurameiko @junglekyona @ajakonguraken @QoSBaszler @Kay_Lee_Ray @wrestlingleva 
@Tess_Blanchard"
1,1,1,1,ORG,Shell,Shell Dockley
1,1,2,2,PERSON,Dockley,Shell Dockley
1,1,1,2,PERSON,Able Seaman,"Able Seaman Kate Nesbitt, ran 70m across open ground under enemy fire to aid soldier who had been shot in the face. Administered 1st aid for 40 minutes ""under gun and rocket fire"" from Taliban, saved his life. Awarded MC."
1,1,3,4,PERSON,Kate Nesbitt,"Able Seaman Kate Nesbitt, ran 70m across open ground under enemy fire to aid soldier who had been shot in the face. Administered 1st aid for 40 minutes ""under gun and rocket fire"" from Taliban, saved his life. Awarded MC."
1,1,7,8,CARDINAL,70m,"Able Seaman Kate Nesbitt, ran 70m across open ground under enemy fire to aid soldier who had been shot in the face. Administered 1st aid for 40 minutes ""under gun and rocket fire"" from Taliban, saved his life. Awarded MC."
1,2,5,6,TIME,40 minutes,"Able Seaman Kate Nesbitt, ran 70m across open ground under enemy fire to aid soldier who had been shot in the face. Administered 1st aid for 40 minutes ""under gun and rocket fire"" from Taliban, saved his life. Awarded MC."
1,2,15,15,ORG,Taliban,"Able Seaman Kate Nesbitt, ran 70m across open ground under enemy fire to aid soldier who had been shot in the face. Administered 1st aid for 40 minutes ""under gun and rocket fire"" from Taliban, saved his life. Awarded MC."
1,3,2,2,ORG,MC,"Able Seaman Kate Nesbitt, ran 70m across open ground under enemy fire to aid soldier who had been shot in the face. Administered 1st aid for 40 minutes ""under gun and rocket fire"" from Taliban, saved his life. Awarded MC."
1,1,1,1,GPE,Aemilia,Aemilia Lanyer. Look her up. I'll wait.
1,1,3,3,GPE,Herangi,Te Puea Herangi
1,1,1,2,PERSON,Tbh Todric,"Tbh Todric on her left
Look at dat eyebrow"
1,1,1,2,PERSON,Kate McCann,Kate McCann
1,1,1,2,PERSON,Violette Szabo,"Violette Szabo, Special Operations Executive agent in WW2. Posthumous recipient of the George Cross. On her second mission into occupied France, she was captured by the German army, interrogated, tortured and deported to Ravensbrück concentration camp, where she was executed."
1,1,4,6,ORG,Special Operations Executive,"Violette Szabo, Special Operations Executive agent in WW2. Posthumous recipient of the George Cross. On her second mission into occupied France, she was captured by the German army, interrogated, tortured and deported to Ravensbrück concentration camp, where she was executed."
1,1,9,9,ORG,WW2,"Violette Szabo, Special Operations Executive agent in WW2. Posthumous recipient of the George Cross. On her second mission into occupied France, she was captured by the German army, interrogated, tortured and deported to Ravensbrück concentration camp, where she was executed."
1,2,4,6,ORG,the George Cross,"Violette Szabo, Special Operations Executive agent in WW2. Posthumous recipient of the George Cross. On her second mission into occupied France, she was captured by the German army, interrogated, tortured and deported to Ravensbrück concentration camp, where she was executed."
1,3,3,3,ORDINAL,second,"Violette Szabo, Special Operations Executive agent in WW2. Posthumous recipient of the George Cross. On her second mission into occupied France, she was captured by the German army, interrogated, tortured and deported to Ravensbrück concentration camp, where she was executed."
1,3,7,7,GPE,France,"Violette Szabo, Special Operations Executive agent in WW2. Posthumous recipient of the George Cross. On her second mission into occupied France, she was captured by the German army, interrogated, tortured and deported to Ravensbrück concentration camp, where she was executed."
1,3,14,14,NORP,German,"Violette Szabo, Special Operations Executive agent in WW2. Posthumous recipient of the George Cross. On her second mission into occupied France, she was captured by the German army, interrogated, tortured and deported to Ravensbrück concentration camp, where she was executed."
1,3,23,23,LOC,Ravensbr�ck,"Violette Szabo, Special Operations Executive agent in WW2. Posthumous recipient of the George Cross. On her second mission into occupied France, she was captured by the German army, interrogated, tortured and deported to Ravensbrück concentration camp, where she was executed."
1,1,1,2,PERSON,Maxine Carr,Maxine Carr
1,1,1,2,PERSON,Diane Evans,Diane Evans.
1,1,1,2,PERSON,Rose West,Rose West
1,1,1,2,PERSON,Karin Novilda,"Karin Novilda (Awkarin), gadis polos peraih nilai sempura UN matematika, lulus SMA jualan case iPhone dan sekarang menjadi selebgram berpenghasilan Rp. 32 juta per dua hari. Minggu lalu iPhone X-nya hilang dijambret, Awkarin langsung beli lagi."
1,1,4,4,DATE,Awkarin,"Karin Novilda (Awkarin), gadis polos peraih nilai sempura UN matematika, lulus SMA jualan case iPhone dan sekarang menjadi selebgram berpenghasilan Rp. 32 juta per dua hari. Minggu lalu iPhone X-nya hilang dijambret, Awkarin langsung beli lagi."
1,1,12,12,ORG,UN,"Karin Novilda (Awkarin), gadis polos peraih nilai sempura UN matematika, lulus SMA jualan case iPhone dan sekarang menjadi selebgram berpenghasilan Rp. 32 juta per dua hari. Minggu lalu iPhone X-nya hilang dijambret, Awkarin langsung beli lagi."
1,1,16,16,ORG,SMA,"Karin Novilda (Awkarin), gadis polos peraih nilai sempura UN matematika, lulus SMA jualan case iPhone dan sekarang menjadi selebgram berpenghasilan Rp. 32 juta per dua hari. Minggu lalu iPhone X-nya hilang dijambret, Awkarin langsung beli lagi."
1,1,19,19,ORG,iPhone,"Karin Novilda (Awkarin), gadis polos peraih nilai sempura UN matematika, lulus SMA jualan case iPhone dan sekarang menjadi selebgram berpenghasilan Rp. 32 juta per dua hari. Minggu lalu iPhone X-nya hilang dijambret, Awkarin langsung beli lagi."
1,2,1,1,CARDINAL,32,"Karin Novilda (Awkarin), gadis polos peraih nilai sempura UN matematika, lulus SMA jualan case iPhone dan sekarang menjadi selebgram berpenghasilan Rp. 32 juta per dua hari. Minggu lalu iPhone X-nya hilang dijambret, Awkarin langsung beli lagi."
1,3,3,6,PERSON,iPhone X-nya,"Karin Novilda (Awkarin), gadis polos peraih nilai sempura UN matematika, lulus SMA jualan case iPhone dan sekarang menjadi selebgram berpenghasilan Rp. 32 juta per dua hari. Minggu lalu iPhone X-nya hilang dijambret, Awkarin langsung beli lagi."
1,3,10,10,ORG,Awkarin,"Karin Novilda (Awkarin), gadis polos peraih nilai sempura UN matematika, lulus SMA jualan case iPhone dan sekarang menjadi selebgram berpenghasilan Rp. 32 juta per dua hari. Minggu lalu iPhone X-nya hilang dijambret, Awkarin langsung beli lagi."
1,1,19,19,DATE,1997,The Deer Park tennis captain and her bitch squad who held me and my tennis friends (in 1997) hostage in our cabin room on a tournament camp and sprayed their deodorants through the door to try to gas us out. Oh you mean bad like sassy. Whoops
1,1,1,2,PERSON,Rose West,Rose West??
1,1,1,2,PERSON,Rosemary West,Rosemary West
1,1,1,2,PERSON,Rose West,Rose West
1,1,1,2,PERSON,Rose West,Rose West
